block,plot,n,Order,T_mean,SPEI_mean,P_mean,Driest,miu_mix,miu_mono,evenness_mix,evenness_mono,CorS_mono,cov.mono,NBE.F,SE,CE,CV.mix,CV.mono,CV.avg,CVS.mix,CVS.mono,phi.mix,phi.mono,AE.SpVar,SE.SpVar,AE.Syn,SE.Syn,Richness,NIIE,NIDE,NBE,NIDE.SpVar,NIDE.Syn,NIIE.Syn,NIIE.SpVar
B3,B3A20,4,2,9.743528589,0.481813883,543.3,-0.623814083,674.8867803,121.9277563,0.573739586,0.913269746,0.139256202,-5.624750569,5.535136552,0.662384619,3.872751934,0.425296349,0.49307902,0.821681937,0.67931909,0.683286446,0.626062708,0.721628569,0.011117187,-0.016923472,-1.041702553,0.79437884,8,0.600085018,0.862531829,0.517592428,0.994193715,0.867569183,0.721628569,0.831570484
B3,B3A20,4,3,9.733660157,0.201212317,553.4,-0.623814083,546.5695,108.0745063,0.641784056,0.868274299,0.157256833,-1.148939776,5.057339783,-1.023709565,5.081049348,0.218474948,0.317106314,0.531888991,0.427929626,0.499996,0.510539432,0.634217702,-0.121795725,-0.022338176,-0.778843048,0.42685328,8,0.596188902,0.688964359,0.410752904,0.855866099,0.804990827,0.634217702,0.940038256
B3,B3A20,4,4,9.519113581,0.1530159,594.28,-0.623814083,568.3473333,116.9570063,0.629097227,0.839264581,0.114762373,-3.136818602,4.85945521,-1.663833409,5.523288619,0.201262286,0.252163429,0.564908869,0.447759239,0.484448056,0.449487736,0.520516959,-0.161989882,0.086256651,-1.002355084,0.748058144,8,0.446378952,0.79814225,0.356273901,0.924266769,0.863541001,0.520516959,0.857568508
B3,B3A20,4,5,9.507727826,0.469598267,593.18,-0.623814083,504.4153333,108.63725,0.508124999,0.848727228,-0.070478241,-5.676422704,4.643115813,0.545236233,3.097879579,0.163970451,0.286455875,0.718076061,0.358449313,0.56132257,0.457443897,0.510323101,-0.372282073,0.010861978,-0.951576916,0.75507569,8,0.398921354,0.57241085,0.228346911,0.638579905,0.896380931,0.510323101,0.781703501
B3,B3A20,4,6,9.336048779,0.484303917,549.74,-0.550285833,429.994,118.478875,0.537040497,0.810629438,-0.099898869,-6.315062834,3.629288343,-0.008914923,2.638203266,0.325652719,0.335141659,0.822736894,0.515241228,0.66283338,0.632039327,0.505619766,-0.362998342,0.140329786,0.329449523,0.233122761,8,0.407349738,0.97168678,0.395816356,0.777331444,1.250028914,0.505619766,0.80564441
B3,B3A20,4,7,9.195238759,0.102059667,540.84,-0.550285833,379.9707,128.669875,0.577467462,0.810286979,-0.209729527,-5.552169369,2.95306652,-0.199518291,2.152584811,0.47239561,0.229499613,0.682581684,0.676847044,0.553130186,0.697935544,0.414910664,0.097041199,0.126625601,1.708387251,0.121189234,8,0.336222928,2.058372143,0.69207191,1.223666799,1.682134503,0.414910664,0.810350173
B3,B3A20,4,8,9.413262924,0.1212659,533.94,-0.550285833,360.1562,120.9373625,0.514526222,0.710233862,-0.193248627,-9.715240155,2.978039148,-0.786782414,2.764821562,0.465623332,0.225360359,0.647720923,0.607152403,0.406722443,0.76689696,0.55408882,0.355959404,0.136833562,0.460354038,0.455291968,8,0.347928175,2.066127934,0.718864121,1.492792966,1.384068642,0.55408882,0.627928525
B3,B3A20,4,9,9.874044512,-0.23300125,489.06,-1.2581535,287.9852,103.5446125,0.517450139,0.684761636,0.318595592,-7.095109862,2.781266867,-1.49273027,3.273997137,0.390344981,0.458370519,0.780832853,0.624282246,0.575266102,0.625270035,0.796797373,0.058811401,0.026394634,-0.246611496,-0.137588844,8,0.587027707,0.851592686,0.499908501,1.085206035,0.784729036,0.796797373,0.736733988
B3,B3A20,4,10,9.902422496,-0.753896933,465.3,-1.549352083,324.6012,96.2968625,0.385684047,0.599635093,0.603496492,-12.06431395,3.370838796,-1.431213645,3.802052441,0.542621111,0.550521381,0.990361698,0.854079306,0.614514127,0.635328719,0.895864483,0.401143458,-0.011298591,-0.473284568,-0.023779881,8,0.555879112,0.985649476,0.547901955,1.389844867,0.709179491,0.895864483,0.620494642
B3,B3A20,4,11,10.07977113,-0.66072695,479.18,-1.549352083,393.6442,80.5121125,0.273479635,0.66091154,0.617338718,-8.174141684,4.889254396,0.420148162,3.469106235,0.478736181,0.469459547,0.844680434,0.738402619,0.540099865,0.648340308,0.869208784,0.535077147,-0.167917726,-0.477698926,0.034061404,8,0.555783617,1.019760242,0.566766036,1.367159421,0.745897096,0.869208784,0.639413254
B3,B3A20,4,12,10.40158828,-0.659007883,433.66,-1.549352083,446.6245,61.7446125,0.162712772,0.579154971,0.516685325,-7.227419176,7.233416519,2.212696429,4.02072009,0.325466309,0.577533717,1.003438721,0.411552384,0.652278407,0.790825959,0.885409836,-0.17016114,-0.198892963,-0.237324466,0.035086104,8,0.575554546,0.563545122,0.324350957,0.630945897,0.893175032,0.885409836,0.65004309
B3,B3A20,4,13,10.44274379,-0.63677245,405.7,-1.549352083,444.379,54.271,0.168252264,0.680115798,0.605879439,-6.456186294,8.188148367,3.292835781,3.895312586,0.329185235,0.454717141,0.902853932,0.409006709,0.545967954,0.804840673,0.832864159,0.186656497,-0.437515991,-0.359780175,0.293618051,8,0.503644194,0.72393408,0.364605197,0.749140506,0.966352874,0.832864159,0.604713493
B3,B3A20,4,14,10.50580274,-0.40832675,433.38,-1.549352083,443.798,63.419075,0.167964225,0.674140587,0.360058603,-6.304561365,6.997863025,2.522919469,3.474943556,0.33202454,0.374693046,0.794834793,0.411449851,0.496601429,0.806962354,0.754514637,0.175288127,-0.34675678,-0.207730517,0.35158614,8,0.471409971,0.886124104,0.417727738,0.828531347,1.069511862,0.754514637,0.62478572
B3,B3A20,4,15,10.3969538,-0.071427333,478.2,-0.440715583,356.507,71.833825,0.310457864,0.658994395,0.186649935,-5.606272545,4.962940509,0.903186035,3.059754474,0.452364483,0.357037805,0.751350778,0.648311654,0.517215708,0.697757753,0.690307349,0.396340748,-0.142876007,-0.362275546,0.383977789,8,0.475194563,1.266993234,0.602068296,1.253464741,1.010792878,0.690307349,0.688381144
B3,B3A21,2,1,9.781826021,0.518395017,524.6,-0.623814083,509.3821667,338.18925,0.685344904,0.999982605,0.962626917,0.204661581,1.50620449,-0.004734405,0.510938894,0.262062289,0.47114913,0.474692972,0.447641513,0.475298141,0.585428924,0.991270719,0.107767848,-0.165955805,-0.654801521,0.003591336,2,0.992534454,0.556219406,0.552066925,0.941812043,0.5905843,0.991270719,1.001274864
B3,B3A21,2,2,9.743528589,0.481813883,543.3,-0.623814083,422.1721667,253.896525,0.793206667,0.999845764,0.938212454,-0.510104196,1.662772528,0.012343562,0.650428966,0.554649425,0.740060596,0.753434472,0.699150537,0.751425369,0.793319029,0.984875713,0.023244799,-0.092812362,-0.364566217,0.013399153,2,0.982249451,0.749464879,0.736161466,0.930432436,0.805501667,0.984875713,0.997333408
B3,B3A21,2,3,9.733660157,0.201212317,553.4,-0.623814083,327.8788333,227.607775,0.928789559,0.99024855,0.930441583,-0.633125224,1.440543203,0.033145136,0.407398067,0.665951495,0.610116874,0.623725028,0.782044278,0.620943378,0.851552162,0.982564425,0.266984195,-0.007538801,-0.265399834,0.016504465,2,0.978182446,1.091514633,1.067700453,1.259445395,0.866662928,0.982564425,0.995540262
B3,B3A21,2,4,9.519113581,0.1530159,594.28,-0.623814083,298.6311667,217.154775,0.871828719,0.996316653,0.887545253,0.553262734,1.375199632,0.033936604,0.341263028,0.785655208,0.664479624,0.681129707,0.89222271,0.683677488,0.880559529,0.971919708,0.287101054,0.017933447,-0.202067068,0.022903577,2,0.975555195,1.182361625,1.153459026,1.305034502,0.906000281,0.971919708,1.003740522
B3,B3A21,2,5,9.507727826,0.469598267,593.18,-0.623814083,346.1921667,213.123775,0.773288525,0.956626376,0.56344227,-1.966350533,1.624371409,0.127010462,0.497360947,0.897614502,0.667691372,0.760361701,1.085513762,0.751135369,0.826902922,0.888909508,0.460338788,-0.015174832,-0.258419385,0.123773673,2,0.878123361,1.344355401,1.180509882,1.445163956,0.930244209,0.888909508,0.987865865
B3,B3A21,2,6,9.336048779,0.484303917,549.74,-0.550285833,270.9686667,199.782775,0.781982116,0.940620828,0.555392377,-6.049402795,1.356316463,0.105356395,0.250960068,1.081438824,0.729924533,0.854720431,1.308806404,0.824440529,0.826278676,0.885357412,0.619798623,-0.032290054,-0.294521953,0.165517302,2,0.853992144,1.48157621,1.265254444,1.587508569,0.933271315,0.885357412,0.964573326
B3,B3A21,2,7,9.195238759,0.102059667,540.84,-0.550285833,291.8786667,208.338,0.705513204,0.948483895,0.481613315,-4.10719046,1.400986218,0.14033544,0.260650778,0.956661138,0.647120682,0.767642618,1.155023425,0.747928545,0.828261244,0.865217254,0.579073902,-0.034777416,-0.279631856,0.196030288,2,0.842997337,1.478334976,1.246232447,1.544296486,0.957287016,0.865217254,0.974318684
B3,B3A21,2,8,9.413262924,0.1212659,533.94,-0.550285833,320.6595,128.94989,0.60736298,0.907252832,0.050203703,6.519955796,2.486698515,0.350385228,1.136313287,0.844406197,0.689964625,0.809458645,0.957403411,0.860020579,0.881975338,0.80226525,0.055664345,0.057568798,-0.123381389,0.33196561,2,0.852377857,1.223839841,1.043173981,1.113233142,1.099356276,0.80226525,1.062463888
B3,B3A21,2,9,9.874044512,-0.23300125,489.06,-1.2581535,337.1605,102.98489,0.679390808,0.801611942,0.683347837,11.9155911,3.273883188,0.292181668,1.98170152,0.768840815,1.006104427,0.937350738,0.90804262,1.053053062,0.846701243,0.955416648,-0.165301977,0.027597195,-0.254788476,0.040159341,2,1.073348946,0.764175958,0.820227459,0.862295218,0.886211523,0.955416648,1.123435465
B3,B3A21,2,10,9.902422496,-0.753896933,465.3,-1.549352083,196.4875,51.57089,0.918129661,0.927194618,0.61715788,3.682010361,3.810046714,0.02487893,2.785167785,0.41709236,1.154252027,1.178822617,0.471048733,1.250219686,0.885454796,0.923239364,-0.626612666,0.003385435,-0.104526868,0.024349654,2,0.979156669,0.361352937,0.353821138,0.376772769,0.959073921,0.923239364,1.060566422
B3,B3A21,2,11,10.07977113,-0.66072695,479.18,-1.549352083,211.0135,29.61089,0.914813736,0.983487061,0.895760964,-0.57644244,7.126212687,-0.540968456,6.667181144,0.398689933,1.043398778,1.091135001,0.452341122,1.071667757,0.881392191,0.973621509,-0.637000253,0.059091073,-0.194252486,0.013769696,2,0.956250855,0.382106958,0.365390105,0.42209082,0.905271898,0.973621509,0.98215872
B3,B3A21,2,12,10.40158828,-0.659007883,433.66,-1.549352083,207.7205,17.71589,0.940999394,0.992912841,0.153575595,0.12245036,11.72509538,-0.449239897,11.17433528,0.413183698,0.651190015,0.840441451,0.449443275,0.847353345,0.919323352,0.768498784,-0.438041759,-0.031549908,0.205503408,0.225531458,2,0.774819013,0.63450558,0.491626987,0.530408333,1.196258695,0.768498784,1.008224124
B3,B3A21,2,13,10.44274379,-0.63677245,405.7,-1.549352083,175.098,20.6615,0.998135556,0.998777378,0.309644464,0.000808261,8.474602522,-0.032145434,7.506747956,0.363779976,0.696473003,0.860237638,0.458945723,0.860276757,0.792642699,0.809591794,-0.466412242,-0.000101622,-0.10136321,0.059930781,2,0.80962861,0.522317412,0.42288312,0.533486136,0.979064641,0.809591794,1.000045475
B3,B3A21,2,14,10.50580274,-0.40832675,433.38,-1.549352083,140.297,21.7076,0.999849122,0.999668406,0.17642744,-0.038822547,6.463035987,-0.000967251,5.464003239,0.554193911,0.615336822,0.80218886,0.660058105,0.800400429,0.839613827,0.768786222,-0.176067316,0.000727175,0.177426327,0.015319708,2,0.76707226,0.900635054,0.690852166,0.824659859,1.092129129,0.768786222,0.997770561
B3,B3A21,2,15,10.3969538,-0.071427333,478.2,-0.440715583,128.522,30.1316,0.999990679,0.91464374,-0.502741669,-1.370778509,4.265355972,-0.565484039,3.830840011,0.709038214,0.43910948,0.877879786,0.809944526,0.832386732,0.875415773,0.527530609,-0.08219192,0.055230647,1.776427917,-0.022621506,2,0.500193178,1.614718529,0.807671192,0.973038727,1.659459675,0.527530609,0.948178492
B3,B3A22,13,1,9.781826021,0.518395017,524.6,-0.623814083,315.7455762,184.4206281,0.675457147,0.899990942,0.282743494,-1.014615202,1.71209468,0.013860953,0.698233727,0.501650812,0.431518388,0.618498318,0.923251003,0.552478684,0.543352578,0.781058891,0.46188542,0.209221592,-0.415586136,-0.100468981,16,0.697687246,1.162524763,0.8110787,1.671107012,0.695661472,0.781058891,0.893258183
B3,B3A22,13,2,9.743528589,0.481813883,543.3,-0.623814083,274.2932429,145.5011156,0.663960836,0.90919051,0.292609566,-0.421696978,1.885162473,-0.647320717,1.53248319,0.472275532,0.478294797,0.655448862,0.812272383,0.620669996,0.581425077,0.77061047,0.194888508,0.113814003,-0.809471849,0.378741076,16,0.729720998,0.987415157,0.720537573,1.308702511,0.754499322,0.77061047,0.946938857
B3,B3A22,13,3,9.733660157,0.201212317,553.4,-0.623814083,381.2051667,120.5763813,0.659981963,0.902405264,0.052301672,-0.901103742,3.161524361,-0.997405252,3.158929613,0.532492743,0.231310408,0.601052082,0.768607833,0.511372455,0.692801609,0.452332553,0.47578548,0.027243917,0.863353555,0.482506433,16,0.384842537,2.302069965,0.885934446,1.503029397,1.531620053,0.452332553,0.85079558
B3,B3A22,13,4,9.519113581,0.1530159,594.28,-0.623814083,436.828,119.142475,0.630729639,0.895617199,0.080108913,-1.419642478,3.666433822,-1.350157664,4.016591486,0.390031277,0.247080545,0.66798952,0.640427149,0.525003488,0.6090174,0.470626482,0.107470385,0.112382748,0.418561605,0.256021397,16,0.369886858,1.578559241,0.583888318,1.219853132,1.2940568,0.470626482,0.785945696
B3,B3A22,13,5,9.507727826,0.469598267,593.18,-0.623814083,434.211,108.0781125,0.628389727,0.891174378,0.108598763,-1.500459499,4.017566462,-1.78243318,4.799999641,0.399373307,0.25603751,0.754770064,0.652532211,0.588172836,0.612036157,0.435309987,-0.003951739,0.113374295,0.739177902,0.237595541,16,0.339225841,1.559823432,0.529132415,1.109422556,1.405977753,0.435309987,0.779274197
B3,B3A22,13,6,9.336048779,0.484303917,549.74,-0.550285833,375.722,107.03605,0.630541513,0.867530787,0.025096599,-1.301639935,3.510237906,-2.514546086,5.024783992,0.53247018,0.244907935,0.684431068,0.742787453,0.538501923,0.716854032,0.454794912,0.195159145,0.184199815,1.594325803,-0.109875749,16,0.357827028,2.174164676,0.777974884,1.379358959,1.576213835,0.454794912,0.786787667
B3,B3A22,13,7,9.195238759,0.102059667,540.84,-0.550285833,383.1152333,112.932125,0.64519188,0.868242636,0.040359768,-1.953072557,3.39243801,-2.253236241,4.64567425,0.511304022,0.199252358,0.69145556,0.766804361,0.483924969,0.666798532,0.411742254,0.380639974,0.203912199,2.065260593,-0.442622325,16,0.288163649,2.566112784,0.739460425,1.584552173,1.619456164,0.411742254,0.699864166
B3,B3A22,13,8,9.413262924,0.1212659,533.94,-0.550285833,298.5383,107.5835481,0.633033816,0.880622034,0.021847027,-2.36759685,2.774943801,-4.111388571,5.886332373,0.335130986,0.171737709,0.752669504,0.712797992,0.488584867,0.47016264,0.351500262,0.180248627,0.278654503,0.25671851,0.532423963,16,0.228171473,1.951411764,0.445256496,1.45890313,1.337588305,0.351500262,0.649135995
B3,B3A22,13,9,9.874044512,-0.23300125,489.06,-1.2581535,256.738,101.2940481,0.659435889,0.873692263,0.087001461,-1.691654274,2.534581298,-3.148919184,4.683500482,0.166169605,0.277752435,0.709858698,0.670869889,0.509453525,0.247692746,0.545196806,-0.167072495,0.483914672,-0.912247895,0.118652778,16,0.391278483,0.59826516,0.234088284,1.316842177,0.454318043,0.545196806,0.717683007
B3,B3A22,13,10,9.902422496,-0.753896933,465.3,-1.549352083,284.511,92.10629813,0.692362657,0.868308044,0.257604091,-1.562372283,3.088941862,-1.738534465,3.827476327,0.284678801,0.418009846,0.805335484,0.691240078,0.601782982,0.411837812,0.694618922,-0.247021924,0.39567534,-0.909137518,0.260664946,16,0.519050575,0.681033721,0.353490945,1.148653416,0.592897485,0.694618922,0.747245085
B3,B3A22,13,11,10.07977113,-0.66072695,479.18,-1.549352083,325.839,80.74397313,0.677343977,0.85709043,0.237730702,-1.693197909,4.035459086,-2.160657893,5.196116979,0.22563869,0.372837692,0.800562139,0.631920307,0.548922616,0.357068269,0.679217217,0.051528225,0.099672853,-0.577597622,-0.14603604,16,0.465719865,0.605192809,0.281850314,1.151201078,0.525705562,0.679217217,0.685671466
B3,B3A22,13,12,10.40158828,-0.659007883,433.66,-1.549352083,320.4671,69.73259813,0.651907869,0.846952901,0.110958015,-1.790853438,4.595656961,-1.242282419,4.83793938,0.237284169,0.362657818,0.922172924,0.676272587,0.613992219,0.350870601,0.590655397,0.01989354,0.081541569,-0.247233632,-0.399887536,16,0.393264439,0.654292164,0.257309841,1.101435108,0.594036053,0.590655397,0.665810287
B3,B3A22,13,13,10.44274379,-0.63677245,405.7,-1.549352083,323.8747,57.249425,0.655628621,0.814421894,0.074560375,-1.472567397,5.65725682,-0.481557529,5.138814349,0.225951193,0.238377863,0.845395394,0.772103448,0.536731879,0.292643678,0.444128386,0.306872779,0.131654496,-0.63054297,0.064714389,16,0.281972039,0.947869864,0.267272798,1.438527275,0.658916853,0.444128386,0.634888577
B3,B3A22,13,14,10.50580274,-0.40832675,433.38,-1.549352083,315.769,53.795375,0.638589955,0.800182948,0.063556433,-1.414157128,5.869816876,-0.843234546,5.713051421,0.267788057,0.276605981,0.898882718,0.798613204,0.583430218,0.33531634,0.474102939,0.215688076,0.153135786,-0.682604741,0.182828296,16,0.307721993,0.968120991,0.297912121,1.368823862,0.707264841,0.474102939,0.649061559
B3,B3A22,13,15,10.3969538,-0.071427333,478.2,-0.440715583,312.8617,60.0585,0.575531243,0.789488449,-0.003574295,-1.56440219,5.209282616,-0.682955846,4.892238462,0.258086064,0.267857387,0.873264197,1.094288358,0.56068852,0.235848313,0.477729394,0.801845556,0.149841199,-0.949064453,0.192790319,16,0.306731214,0.963520425,0.29554179,1.951686755,0.493685999,0.477729394,0.642060584
B3,B3A23,4,1,9.781826021,0.518395017,524.6,-0.623814083,490.8518333,239.1585,0.451395033,0.918487654,0.172898672,1.503070127,2.052412243,0.399799118,0.652613125,0.486397745,0.443979745,0.574844528,1.043491878,0.593699013,0.46612509,0.747819578,0.698168876,0.059442059,-0.064047745,-0.547434117,4,0.772347519,1.095540395,0.846137906,1.757610936,0.623312232,0.747819578,1.032799277
B3,B3A23,4,2,9.743528589,0.481813883,543.3,-0.623814083,430.5743333,204.059375,0.636635352,0.952609008,0.200028576,0.446403845,2.11004436,0.256673141,0.853371219,0.516402016,0.443245211,0.637990568,1.195209968,0.64455342,0.432059663,0.687678006,0.864441841,-0.010119251,-0.16762713,-0.43762738,4,0.694751981,1.165048157,0.809419515,1.85432259,0.628287744,0.687678006,1.010286754
B3,B3A23,4,3,9.733660157,0.201212317,553.4,-0.623814083,437.7743333,173.151875,0.687186302,0.901986347,-0.060374239,0.860207792,2.528267934,0.168901624,1.35936631,0.519313005,0.224825116,0.480084905,0.970930953,0.49498872,0.534860902,0.454202504,1.013231364,-0.051709991,-0.970537549,1.357238,4,0.468302821,2.309853165,1.081710754,1.961521374,1.177582461,0.454202504,1.031044122
B3,B3A23,4,4,9.519113581,0.1530159,594.28,-0.623814083,500.5023333,175.519875,0.696772906,0.871976293,-0.055379077,-3.688728469,2.851542216,-0.830187864,2.68173008,0.441324455,0.201008378,0.540704636,0.94669209,0.477656588,0.466175285,0.420821953,0.995190246,-0.013238959,-1.048509946,1.275671425,4,0.371752645,2.195552534,0.816202461,1.981951287,1.107773207,0.420821953,0.88339651
B3,B3A23,4,5,9.507727826,0.469598267,593.18,-0.623814083,556.3263333,163.231875,0.633919281,0.823986906,0.212914093,-9.465055721,3.408196673,-2.364257171,4.772453844,0.268004098,0.317503278,0.702476122,0.72251877,0.528520103,0.370930292,0.60074021,0.168661144,0.198399003,-1.230222585,0.611473766,4,0.451977324,0.844098681,0.381513463,1.367060147,0.617455408,0.60074021,0.752367356
B3,B3A23,4,6,9.336048779,0.484303917,549.74,-0.550285833,527.253,168.924875,0.590067181,0.764753472,0.056318791,-12.79730979,3.121227705,-2.650076184,4.771303889,0.205140419,0.36014494,0.832677228,0.447864277,0.60540502,0.458041485,0.594882645,-0.409437035,0.149213322,-1.402400837,0.995253848,4,0.432514458,0.569605168,0.24636247,0.739776287,0.769969487,0.594882645,0.727058456
